;Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);QTD. DE HORAS DE FRIO (< 7.2°C), DIARIA (MAIO - AGOSTO);QTD. DE HORAS TEMP. IDEAL (18°C - 23 C°), DIARIA (SETEMBRO - ABRIL);QTD. DE HORAS TEMP. PREJUDICIAL (> 27 C°), DIARIA (SETEMBRO - ABRIL);PRECIPITACAO TOTAL, DIARIO (AUT)(mm) (SETEMBRO - ABRIL);SAFRA
3130;2017-11-25;0.0;904.4;13.7;22.5;15.9;12.8;87.3;47.0;13.4;4.3;0;5;0;0.0;2018
3131;2017-11-26;35.0;900.3;13.8;20.4;15.9;13.6;88.5;61.0;22.3;3.6;0;5;0;35.0;2018
3132;2017-11-27;0.0;904.4;11.5;23.9;16.4;9.3;77.4;29.0;6.4;1.7;0;6;0;0.0;2018
3133;2017-11-28;0.2;908.3;11.5;26.7;17.6;11.3;72.5;24.0;8.6;2.4;0;4;0;0.2;2018
3134;2017-11-29;0.0;906.2;12.7;27.0;17.8;12.4;75.5;34.0;10.0;3.1;0;4;0;0.0;2018
3135;2017-11-30;0.0;903.0;12.9;24.8;17.5;13.3;75.6;46.0;10.3;4.0;0;10;0;0.0;2018
3136;2017-12-01;0.0;903.6;12.4;25.2;17.8;12.1;73.2;40.0;10.2;3.4;0;6;0;0.0;2018
3137;2017-12-02;0.0;904.4;11.9;26.1;18.6;11.6;69.6;35.0;10.6;3.5;0;5;0;0.0;2018
3138;2017-12-03;0.0;902.9;13.6;26.1;19.1;13.6;72.5;41.0;11.1;4.0;0;6;0;0.0;2018
3139;2017-12-04;2.4;903.1;16.5;25.0;19.5;16.8;83.0;61.0;7.3;2.0;0;14;0;2.4;2018
3140;2017-12-05;2.4;906.1;14.4;27.5;19.4;14.9;75.0;41.0;8.9;2.3;0;6;1;2.4;2018
3141;2017-12-06;0.0;904.5;16.0;27.5;20.4;15.5;77.0;49.0;11.9;4.4;0;6;0;0.0;2018
3142;2017-12-07;0.0;901.6;17.2;24.6;19.3;17.9;88.0;66.0;9.1;3.4;0;22;0;0.0;2018
3143;2017-12-08;9.4;900.9;14.7;26.4;18.7;13.0;81.1;40.0;6.5;1.7;0;5;0;9.4;2018
3144;2017-12-09;0.2;900.8;12.5;27.5;19.7;12.7;69.4;23.0;9.2;2.7;0;5;0;0.2;2018
3145;2017-12-10;0.0;898.8;12.6;28.4;20.0;13.3;68.4;27.0;14.7;2.6;0;5;2;0.0;2018
3146;2017-12-11;0.0;901.6;11.0;22.7;16.8;11.7;70.8;40.0;8.3;1.8;0;12;0;0.0;2018
3147;2017-12-12;0.0;906.1;9.6;25.6;16.5;9.0;68.9;30.0;9.2;3.3;0;5;0;0.0;2018
3148;2017-12-13;0.0;906.8;10.9;29.0;19.5;10.8;63.1;28.0;9.6;3.7;0;2;5;0.0;2018
3149;2017-12-14;0.0;906.7;15.8;29.2;20.9;15.8;76.1;35.0;10.0;3.6;0;9;4;0.0;2018
3150;2017-12-15;12.8;905.0;15.3;29.6;22.0;15.5;69.9;36.0;10.2;2.2;0;7;7;12.8;2018
3151;2017-12-16;0.2;903.5;15.8;30.8;22.5;15.7;70.4;32.0;10.8;3.9;0;6;6;0.2;2018
3152;2017-12-17;0.0;903.7;17.7;30.7;22.1;18.7;78.4;43.0;17.6;4.5;0;15;5;0.0;2018
3153;2017-12-18;0.2;908.0;15.7;26.5;19.3;14.9;81.0;55.0;8.7;1.9;0;7;0;0.2;2018
3154;2017-12-19;0.0;908.0;15.7;29.5;20.6;15.7;75.5;42.0;11.2;4.1;0;5;3;0.0;2018
3155;2017-12-20;0.0;905.3;17.2;25.0;19.5;17.3;87.3;64.0;13.8;4.0;0;11;0;0.0;2018
3156;2017-12-21;5.0;903.4;15.6;29.1;20.3;14.7;77.8;39.0;7.1;2.3;0;6;3;5.0;2018
3157;2017-12-22;0.0;902.9;16.0;29.0;21.6;15.5;74.0;40.0;8.7;2.8;0;5;4;0.0;2018
3158;2017-12-23;0.0;900.6;19.0;26.5;21.2;19.0;88.1;62.0;11.7;3.5;0;19;0;0.0;2018
3159;2017-12-24;52.2;900.8;17.5;19.9;17.6;16.9;99.7;95.0;10.8;2.1;0;10;0;52.2;2018
3160;2017-12-25;9.2;904.3;14.4;24.0;17.5;12.8;83.3;62.0;6.5;1.8;0;10;0;9.2;2018
3161;2017-12-26;0.0;905.1;16.4;26.3;19.7;15.7;82.4;59.0;9.8;3.6;0;7;0;0.0;2018
3162;2017-12-27;2.0;905.6;16.8;29.2;21.5;16.0;77.7;41.0;10.5;2.4;0;6;4;2.0;2018
3163;2017-12-28;0.0;905.1;16.7;28.6;20.6;15.7;80.0;47.0;8.6;2.9;0;7;1;0.0;2018
3164;2017-12-29;0.0;903.3;16.8;23.3;19.3;17.9;86.1;66.0;10.0;3.1;0;19;0;0.0;2018
3165;2017-12-30;51.8;900.6;16.8;23.1;17.7;15.2;95.2;71.0;11.6;2.7;0;7;0;51.8;2018
3166;2017-12-31;13.4;900.2;17.1;27.5;20.4;16.1;83.3;54.0;7.6;2.3;0;6;0;13.4;2018
3167;2018-01-01;0.2;900.8;18.0;27.4;20.8;17.6;84.9;50.0;16.0;3.7;0;17;0;0.2;2018
3168;2018-01-02;18.2;897.2;17.8;21.2;18.5;17.0;96.1;80.0;8.8;2.7;0;13;0;18.2;2018
3169;2018-01-03;12.8;900.1;13.3;24.6;18.6;13.7;75.5;39.0;8.7;2.2;0;9;0;12.8;2018
3170;2018-01-04;0.2;904.6;12.1;26.5;19.4;12.8;66.8;33.0;7.3;2.2;0;5;0;0.2;2018
3171;2018-01-05;0.0;904.7;14.0;28.2;21.1;13.7;66.6;38.0;10.2;3.3;0;6;3;0.0;2018
3172;2018-01-06;0.0;905.2;15.9;23.7;19.8;16.0;79.3;58.0;9.3;2.4;0;18;0;0.0;2018
3173;2018-01-07;0.0;907.7;14.1;24.8;17.9;13.1;79.5;55.0;8.0;2.0;0;8;0;0.0;2018
3174;2018-01-08;0.0;909.6;13.7;26.2;18.7;14.7;73.8;44.0;10.3;2.8;0;5;0;0.0;2018
3175;2018-01-09;0.0;910.4;13.4;26.4;18.4;10.8;74.3;43.0;9.2;3.3;0;7;0;0.0;2018
3176;2018-01-10;0.0;910.2;17.2;22.5;18.5;16.9;92.4;76.0;10.2;3.8;0;11;0;0.0;2018
3177;2018-01-11;27.0;907.3;17.9;25.9;20.0;16.5;88.7;58.0;10.6;2.6;0;12;0;27.0;2018
3178;2018-01-12;0.6;903.6;17.1;27.3;19.8;16.0;86.1;44.0;8.8;2.5;0;10;0;0.6;2018
3179;2018-01-13;0.2;901.1;17.2;27.4;19.6;14.2;87.2;49.0;8.7;3.0;0;8;0;0.2;2018
3180;2018-01-14;1.8;901.3;18.2;26.0;20.4;16.1;87.9;63.0;11.4;4.0;0;9;0;1.8;2018
3181;2018-01-15;44.6;901.8;18.9;25.1;20.3;17.3;92.0;75.0;16.4;5.4;0;23;0;44.6;2018
3182;2018-01-16;2.6;905.8;19.2;27.3;20.8;18.0;91.2;65.0;8.1;1.6;0;21;0;2.6;2018
3183;2018-01-17;4.4;905.7;17.6;27.5;20.1;15.1;86.9;57.0;9.5;2.9;0;7;0;4.4;2018
3184;2018-01-18;12.4;903.9;18.9;24.8;19.8;17.8;94.8;74.0;12.0;3.4;0;20;0;12.4;2018
3185;2018-01-19;9.6;906.6;15.4;26.9;20.3;15.9;77.3;38.0;5.8;1.1;0;6;0;9.6;2018
3186;2018-01-20;0.2;906.8;16.2;26.9;20.4;15.6;79.0;50.0;9.2;3.3;0;7;0;0.2;2018
3187;2018-01-21;1.4;905.1;17.0;23.2;18.5;15.2;91.3;76.0;14.6;4.4;0;12;0;1.4;2018
3188;2018-01-22;15.0;902.0;17.8;26.4;19.1;16.9;92.8;66.0;14.4;4.4;0;10;0;15.0;2018
3189;2018-01-23;16.0;902.2;18.1;26.9;19.2;16.7;93.8;71.0;13.7;3.9;0;9;0;16.0;2018
3190;2018-01-24;6.8;903.8;17.9;26.9;20.2;15.9;87.9;63.0;7.9;2.9;0;5;0;6.8;2018
3191;2018-01-25;1.6;906.0;17.2;23.5;19.3;17.8;88.5;67.0;7.1;1.5;0;21;0;1.6;2018
3192;2018-01-26;0.0;906.7;14.4;22.6;17.8;14.3;80.8;66.0;8.9;2.6;0;11;0;0.0;2018
3193;2018-01-27;0.0;905.5;14.9;23.7;17.6;14.0;84.7;64.0;11.1;4.4;0;9;0;0.0;2018
3194;2018-01-28;0.0;903.0;16.9;22.4;18.5;15.6;90.8;74.0;10.5;4.0;0;11;0;0.0;2018
3195;2018-01-29;2.8;902.0;15.6;25.2;19.4;15.5;81.1;48.0;7.8;1.8;0;10;0;2.8;2018
3196;2018-01-30;0.0;902.7;12.4;25.8;17.0;9.6;77.4;41.0;7.9;2.3;0;4;0;0.0;2018
3197;2018-01-31;0.2;904.6;14.5;28.0;18.8;12.3;78.8;40.0;9.1;2.6;0;5;0;0.2;2018
3198;2018-02-01;0.0;904.9;12.6;27.4;19.0;12.7;71.0;33.0;8.5;2.6;0;4;1;0.0;2018
3199;2018-02-02;0.0;903.6;13.5;27.4;19.6;14.6;72.9;24.0;7.0;2.3;0;6;0;0.0;2018
3200;2018-02-03;0.0;903.8;12.3;26.2;18.7;12.1;67.5;43.0;7.2;1.6;0;6;0;0.0;2018
3201;2018-02-04;0.0;905.5;13.1;26.8;17.7;11.3;77.0;44.0;7.3;2.2;0;4;0;0.0;2018
3202;2018-02-05;0.0;904.5;13.1;25.1;18.2;12.7;75.3;40.0;8.0;2.5;0;6;0;0.0;2018
3203;2018-02-06;0.0;902.6;13.7;26.9;19.0;13.6;75.0;37.0;8.2;2.9;0;6;0;0.0;2018
3204;2018-02-07;0.0;902.8;13.6;28.1;20.4;14.2;70.5;31.0;7.5;3.0;0;5;1;0.0;2018
3205;2018-02-08;0.0;903.1;14.9;28.9;21.3;15.2;71.5;34.0;9.5;3.0;0;6;4;0.0;2018
3206;2018-02-09;0.0;903.9;17.1;25.2;19.6;17.2;86.5;55.0;44.4;4.1;0;15;0;0.0;2018
3207;2018-02-10;12.6;904.2;17.9;26.4;20.2;16.0;87.6;63.0;8.3;2.9;0;6;0;12.6;2018
3208;2018-02-11;23.8;904.2;18.4;24.7;19.6;17.4;93.5;69.0;8.3;3.1;0;16;0;23.8;2018
3209;2018-02-12;6.6;906.2;14.7;18.6;15.7;14.0;94.2;78.0;8.7;1.8;0;0;0;6.6;2018
3210;2018-02-13;0.6;910.1;12.0;23.3;15.8;9.6;80.6;49.0;8.1;1.9;0;8;0;0.6;2018
3211;2018-02-14;0.2;911.8;12.5;25.2;16.7;9.9;78.8;45.0;8.2;2.7;0;7;0;0.2;2018
3212;2018-02-15;0.0;912.0;12.6;25.4;16.9;10.7;78.1;42.0;8.1;3.1;0;5;0;0.0;2018
3213;2018-02-16;0.0;911.3;13.9;24.7;18.2;14.2;78.3;45.0;9.4;2.9;0;7;0;0.0;2018
3214;2018-02-17;0.0;908.5;13.9;24.1;18.0;13.7;79.0;46.0;8.7;3.3;0;7;0;0.0;2018
3215;2018-02-18;0.0;904.8;13.3;26.6;19.2;13.4;72.8;34.0;9.8;2.8;0;5;0;0.0;2018
3216;2018-02-19;1.4;900.8;17.1;22.6;17.7;15.8;96.2;48.0;10.8;3.3;0;11;0;1.4;2018
3217;2018-02-20;23.6;897.6;17.2;22.9;19.1;16.9;89.3;70.0;12.2;4.8;0;18;0;23.6;2018
3218;2018-02-21;24.2;900.4;16.3;24.4;18.5;16.0;88.5;55.0;7.8;2.0;0;6;0;24.2;2018
3219;2018-02-22;1.2;903.5;12.9;22.0;16.7;12.8;80.9;42.0;7.6;1.6;0;8;0;1.2;2018
3220;2018-02-23;0.2;906.6;12.8;25.1;17.2;10.9;78.4;45.0;6.4;1.4;0;5;0;0.2;2018
3221;2018-02-24;0.0;907.7;14.1;26.8;18.8;13.5;76.6;41.0;9.5;2.5;0;5;0;0.0;2018
3222;2018-02-25;0.0;907.9;15.2;25.4;19.0;13.9;80.4;51.0;9.1;2.8;0;6;0;0.0;2018
3223;2018-02-26;0.0;906.6;16.0;26.2;18.6;14.6;86.1;50.0;8.5;3.1;0;7;0;0.0;2018
3224;2018-02-27;2.6;904.9;15.5;27.0;19.4;14.1;80.3;42.0;8.9;2.8;0;3;0;2.6;2018
3225;2018-02-28;0.0;904.6;16.0;25.0;18.7;14.5;85.8;57.0;5.9;2.3;0;8;0;0.0;2018
3226;2018-03-01;0.6;905.9;17.7;27.1;20.6;16.0;84.6;49.0;8.5;3.2;0;8;0;0.6;2018
3227;2018-03-02;0.2;906.7;18.3;27.2;21.3;18.2;84.3;54.0;6.7;1.6;0;15;0;0.2;2018
3228;2018-03-03;0.0;905.3;17.2;26.3;19.6;15.6;86.9;53.0;9.4;1.9;0;10;0;0.0;2018
3229;2018-03-04;5.0;903.0;17.7;26.5;19.9;17.2;88.0;57.0;8.8;2.4;0;15;0;5.0;2018
3230;2018-03-05;1.2;902.3;16.1;26.8;20.3;16.1;79.8;45.0;7.6;2.3;0;5;0;1.2;2018
3231;2018-03-06;0.2;903.1;15.3;26.6;19.8;14.7;76.9;48.0;5.6;1.6;0;8;0;0.2;2018
3232;2018-03-07;0.0;904.4;13.3;23.3;17.3;14.4;80.4;36.0;7.0;1.6;0;8;0;0.0;2018
3233;2018-03-08;0.0;905.0;10.7;24.9;15.6;8.9;76.2;41.0;5.3;1.7;0;6;0;0.0;2018
3234;2018-03-09;0.0;904.1;14.7;26.7;18.9;12.2;79.2;43.0;9.2;3.4;0;5;0;0.0;2018
3235;2018-03-10;0.0;902.9;15.9;28.3;21.3;16.2;75.3;36.0;8.0;2.9;0;5;4;0.0;2018
3236;2018-03-11;0.0;902.1;15.1;28.9;21.3;14.0;72.0;39.0;12.9;2.5;0;6;2;0.0;2018
3237;2018-03-12;0.0;901.7;11.0;23.7;18.2;14.8;67.2;26.0;10.3;2.2;0;11;0;0.0;2018
3238;2018-03-13;0.0;902.6;5.0;28.6;18.0;7.1;52.9;14.0;9.4;2.5;0;2;5;0.0;2018
3239;2018-03-14;12.0;903.5;15.5;24.2;19.6;15.8;80.1;19.0;14.9;2.9;0;15;0;12.0;2018
3240;2018-03-15;3.4;902.4;17.3;19.8;17.9;17.5;96.7;82.0;17.6;4.0;0;14;0;3.4;2018
3241;2018-03-16;36.0;904.9;14.3;26.5;18.9;14.2;78.7;31.0;7.1;1.7;0;6;0;36.0;2018
3242;2018-03-17;0.0;904.8;16.8;28.6;20.4;12.2;81.6;55.0;9.8;2.3;0;4;4;0.0;2018
3243;2018-03-18;0.0;902.2;19.6;29.9;22.3;18.3;86.0;52.0;12.9;4.3;0;16;4;0.0;2018
3244;2018-03-19;1.2;902.1;19.5;26.7;20.9;18.6;92.2;69.0;9.9;3.1;0;19;0;1.2;2018
3245;2018-03-20;21.0;903.9;16.3;19.7;16.4;13.3;99.0;87.0;12.0;3.3;0;3;0;21.0;2018
3246;2018-03-21;29.0;906.0;11.8;22.6;16.2;10.7;78.3;39.0;6.6;3.3;0;9;0;29.0;2018
3247;2018-03-22;0.0;904.8;10.4;26.1;16.6;10.1;72.9;27.0;9.3;2.3;0;6;0;0.0;2018
3248;2018-03-23;0.2;904.5;17.6;24.4;19.5;15.6;89.2;61.0;15.4;4.2;0;8;0;0.2;2018
3249;2018-03-24;4.4;904.6;18.1;27.4;21.3;18.4;83.8;57.0;26.7;4.8;0;15;1;4.4;2018
3250;2018-03-25;25.2;904.8;16.6;23.0;17.2;16.2;96.3;73.0;21.3;3.3;0;6;0;25.2;2018
3251;2018-03-26;2.6;908.9;12.8;18.5;14.2;11.1;91.2;75.0;7.0;1.9;0;0;0;2.6;2018
3252;2018-03-27;0.0;908.7;15.9;23.6;17.9;13.3;89.0;66.0;6.7;2.4;0;10;0;0.0;2018
3253;2018-03-28;0.8;908.2;17.3;22.5;18.7;16.2;92.3;72.0;5.2;1.4;0;12;0;0.8;2018
3254;2018-03-29;8.6;908.0;18.0;23.9;18.6;16.6;96.5;69.0;7.5;1.9;0;14;0;8.6;2018
3255;2018-03-30;19.8;906.6;18.1;23.3;19.3;16.8;92.8;73.0;7.3;2.2;0;14;0;19.8;2018
3256;2018-03-31;0.8;904.5;17.6;21.0;18.4;17.3;95.3;83.0;9.7;3.2;0;16;0;0.8;2018
3257;2018-04-01;0.8;901.4;17.0;23.2;18.1;16.0;94.0;66.0;8.8;3.3;0;10;0;0.8;2018
3258;2018-04-02;0.4;901.6;16.1;20.3;16.9;14.9;95.3;77.0;10.3;3.0;0;5;0;0.4;2018
3259;2018-04-03;3.6;903.1;15.5;22.8;16.7;14.6;93.0;63.0;6.5;1.2;0;6;0;3.6;2018
3260;2018-04-04;0.8;903.6;14.4;22.7;16.1;11.8;90.5;57.0;21.0;1.8;0;7;0;0.8;2018
3261;2018-04-05;6.0;903.9;13.4;23.7;16.2;11.4;86.1;50.0;5.6;1.8;0;7;0;6.0;2018
3262;2018-04-06;0.4;905.4;13.2;24.7;16.1;10.6;85.5;45.0;7.5;2.2;0;6;0;0.4;2018
3263;2018-04-07;0.0;906.7;13.9;25.8;18.7;13.3;76.8;42.0;9.0;2.9;0;5;0;0.0;2018
3264;2018-04-08;0.2;908.9;14.3;26.3;18.2;13.6;81.1;39.0;6.6;1.8;0;7;0;0.2;2018
3265;2018-04-09;0.0;909.0;14.8;24.6;18.7;14.7;80.2;49.0;8.0;2.5;0;8;0;0.0;2018
3266;2018-04-10;0.0;908.6;14.5;26.1;19.2;14.9;77.1;41.0;12.3;3.9;0;7;0;0.0;2018
3267;2018-04-11;0.0;908.5;15.4;26.4;19.4;14.3;79.5;49.0;11.5;3.8;0;7;0;0.0;2018
3268;2018-04-12;0.0;909.0;14.5;26.9;19.3;14.1;77.2;41.0;9.2;3.1;0;5;0;0.0;2018
3269;2018-04-13;0.0;911.1;15.8;20.8;17.2;14.6;91.4;66.0;7.5;1.6;0;8;0;0.0;2018
3270;2018-04-14;0.0;914.6;13.4;17.5;14.9;13.1;91.0;75.0;10.6;2.1;0;0;0;0.0;2018
3271;2018-04-15;20.6;915.8;13.2;17.7;14.7;12.7;91.0;75.0;7.4;2.5;0;0;0;20.6;2018
3272;2018-04-16;0.0;915.0;11.9;22.0;15.6;9.8;80.0;54.0;9.1;3.1;0;8;0;0.0;2018
3273;2018-04-17;0.0;914.0;11.4;20.7;14.5;9.4;82.7;59.0;12.2;4.2;0;7;0;0.0;2018
3274;2018-04-18;0.0;913.2;11.9;24.5;16.8;11.7;76.0;38.0;10.6;3.0;0;5;0;0.0;2018
3275;2018-04-19;0.0;911.4;11.9;25.0;17.7;12.4;72.3;36.0;7.7;2.6;0;7;0;0.0;2018
3276;2018-04-20;0.0;909.9;11.1;26.3;18.1;11.1;68.2;32.0;5.6;2.1;0;3;0;0.0;2018
3277;2018-04-21;0.0;908.6;13.8;27.1;18.3;14.5;77.6;41.0;12.0;2.7;0;4;0;0.0;2018
3278;2018-04-22;12.2;907.7;15.5;25.8;18.2;13.1;85.8;53.0;7.3;2.8;0;5;0;12.2;2018
3279;2018-04-23;4.6;909.0;15.0;24.6;18.1;13.5;83.5;56.0;12.4;3.8;0;8;0;4.6;2018
3280;2018-04-24;0.0;910.5;14.9;26.4;19.0;12.6;79.0;45.0;5.7;2.1;0;7;0;0.0;2018
3281;2018-04-25;0.0;911.0;15.8;26.4;19.2;14.8;82.6;49.0;7.8;2.5;0;7;0;0.0;2018
3282;2018-04-26;0.0;909.7;15.3;26.5;19.5;14.0;79.3;44.0;6.8;1.8;0;7;0;0.0;2018
3283;2018-04-27;0.0;909.6;14.5;24.2;18.4;13.4;79.8;51.0;11.0;3.6;0;10;0;0.0;2018
3284;2018-04-28;0.0;910.4;14.5;26.3;18.7;14.0;79.6;41.0;37.9;1.8;0;6;0;0.0;2018
3285;2018-04-29;0.0;909.0;13.7;26.4;18.8;12.8;74.8;40.0;9.1;3.4;0;6;0;0.0;2018
3286;2018-04-30;0.0;908.3;15.4;23.9;17.9;13.4;86.5;62.0;9.1;2.2;0;8;0;0.0;2018
3287;2018-05-01;0.0;909.8;15.0;22.0;16.9;14.1;89.0;67.0;5.1;1.3;0;0;0;0.0;2019
3288;2018-05-02;0.0;910.2;15.6;21.3;17.2;14.8;90.8;73.0;10.0;4.0;0;0;0;0.0;2019
3289;2018-05-03;0.0;908.2;15.7;26.7;19.1;15.0;83.0;44.0;12.5;4.3;0;0;0;0.0;2019
3290;2018-05-04;5.2;908.4;15.6;25.1;17.9;14.1;87.8;52.0;7.4;2.3;0;0;0;0.0;2019
3291;2018-05-05;13.8;910.2;14.7;25.1;17.8;13.7;83.4;52.0;10.2;2.2;0;0;0;0.0;2019
3292;2018-05-06;2.8;912.7;15.6;22.0;17.1;14.7;91.7;63.0;7.1;2.0;0;0;0;0.0;2019
3293;2018-05-07;4.2;913.5;14.3;22.0;16.6;12.6;87.5;62.0;7.7;2.5;0;0;0;0.0;2019
3294;2018-05-08;0.2;912.6;12.7;21.5;15.4;10.1;85.0;61.0;11.7;4.2;0;0;0;0.0;2019
3295;2018-05-09;0.0;911.0;13.6;20.7;16.1;13.7;86.0;70.0;12.6;5.0;0;0;0;0.0;2019
3296;2018-05-10;0.0;907.9;13.8;21.1;16.0;12.8;87.7;64.0;11.0;4.5;0;0;0;0.0;2019
3297;2018-05-11;0.0;904.2;13.8;19.3;15.3;13.1;91.6;74.0;13.8;4.7;0;0;0;0.0;2019
3298;2018-05-12;2.2;906.2;10.5;16.6;12.4;10.6;89.1;61.0;12.1;2.1;0;0;0;0.0;2019
3299;2018-05-13;0.0;908.5;7.1;20.1;11.2;3.9;79.5;36.0;4.2;1.3;6;0;0;0.0;2019
3300;2018-05-14;0.2;907.9;10.2;19.8;13.2;8.1;83.4;58.0;12.5;4.7;0;0;0;0.0;2019
3301;2018-05-15;0.0;906.3;12.5;15.3;12.8;10.9;98.0;84.0;34.5;3.3;0;0;0;0.0;2019
3302;2018-05-16;28.0;907.3;12.8;16.2;13.2;12.1;97.8;85.0;7.0;3.3;0;0;0;0.0;2019
3303;2018-05-17;0.6;907.6;10.4;18.2;11.6;6.2;93.4;69.0;14.5;3.3;4;0;0;0.0;2019
3304;2018-05-18;26.8;903.7;13.5;16.3;13.6;9.0;99.6;94.0;14.5;3.0;0;0;0;0.0;2019
3305;2018-05-19;56.2;900.9;9.8;13.1;9.9;10.2;99.2;86.0;22.0;3.4;3;0;0;0.0;2019
3306;2018-05-20;12.2;903.9;4.7;8.4;6.4;4.8;88.8;73.0;15.3;4.1;19;0;0;0.0;2019
3307;2018-05-21;0.0;906.8;6.0;13.2;7.5;4.4;91.2;67.0;6.5;3.3;16;0;0;0.0;2019
3308;2018-05-22;0.0;908.6;4.9;12.9;6.8;1.4;88.2;55.0;6.3;3.3;15;0;0;0.0;2019
3309;2018-05-23;0.2;911.8;2.8;14.3;6.7;-0.4;77.7;29.0;5.1;3.3;14;0;0;0.0;2019
3310;2018-05-24;0.2;913.0;1.7;17.9;7.8;0.2;68.9;31.0;6.1;2.0;13;0;0;0.0;2019
3311;2018-05-25;0.0;912.2;7.1;16.6;9.1;2.7;88.5;59.0;8.5;3.4;9;0;0;0.0;2019
3312;2018-05-26;0.0;911.3;10.2;18.6;12.2;7.7;88.7;65.0;9.6;3.8;0;0;0;0.0;2019
3313;2018-05-27;0.0;912.5;11.4;22.0;14.0;8.8;86.0;47.0;8.5;3.6;0;0;0;0.0;2019
3314;2018-05-28;0.4;913.3;10.6;20.5;13.6;9.3;84.2;50.0;10.0;4.4;0;0;0;0.0;2019
3315;2018-05-29;0.0;912.4;9.8;20.1;13.7;9.1;80.0;44.0;11.1;4.6;0;0;0;0.0;2019
3316;2018-05-30;0.2;910.4;10.3;20.8;14.1;9.4;80.5;46.0;9.8;4.0;0;0;0;0.0;2019
3317;2018-05-31;0.0;907.0;11.8;21.2;14.6;10.1;84.7;56.0;10.1;3.8;0;0;0;0.0;2019
3318;2018-06-01;0.8;904.3;13.3;16.5;14.0;12.0;95.8;82.0;9.3;3.4;0;0;0;0.0;2019
3319;2018-06-02;17.4;907.3;10.8;14.5;10.8;11.0;99.9;96.0;8.8;2.2;2;0;0;0.0;2019
3320;2018-06-03;0.4;914.3;4.0;11.7;5.7;1.8;89.7;64.0;7.2;1.6;18;0;0;0.0;2019
3321;2018-06-04;0.0;913.5;6.3;13.3;7.8;3.2;90.8;71.0;10.8;3.3;13;0;0;0.0;2019
3322;2018-06-05;8.2;907.1;9.4;12.0;9.6;6.9;98.2;85.0;9.1;3.3;2;0;0;0.0;2019
3323;2018-06-06;4.2;904.5;5.4;12.0;7.8;5.6;86.2;60.0;6.2;3.3;14;0;0;0.0;2019
3324;2018-06-07;0.0;906.0;2.8;12.6;5.6;-0.8;79.3;39.0;8.1;3.3;15;0;0;0.0;2019
3325;2018-06-08;0.0;908.6;1.2;13.3;5.7;-1.2;75.8;33.0;7.5;3.3;15;0;0;0.0;2019
3326;2018-06-09;0.0;908.0;2.7;20.3;10.1;1.3;64.8;28.0;12.6;3.3;12;0;0;0.0;2019
3327;2018-06-10;0.4;904.4;10.0;20.7;14.9;8.3;73.0;52.0;13.6;5.4;0;0;0;0.0;2019
3328;2018-06-11;0.8;901.4;15.3;24.2;18.6;13.9;81.5;61.0;22.4;7.3;0;0;0;0.0;2019
3329;2018-06-12;50.4;901.4;15.2;20.2;15.7;13.9;96.4;80.0;26.7;3.6;0;0;0;0.0;2019
3330;2018-06-13;15.4;908.7;4.8;13.3;7.8;5.8;82.0;54.0;9.5;3.2;6;0;0;0.0;2019
3331;2018-06-14;0.0;912.8;0.9;9.8;4.5;0.8;78.9;45.0;6.2;1.4;18;0;0;0.0;2019
3332;2018-06-15;0.0;914.5;1.4;9.0;3.8;0.9;85.5;42.0;5.6;1.2;20;0;0;0.0;2019
3333;2018-06-16;0.0;915.4;-1.4;12.4;3.4;-2.8;76.3;24.0;4.6;1.3;18;0;0;0.0;2019
3334;2018-06-17;0.0;915.4;5.7;15.2;8.6;-1.2;83.6;54.0;8.5;3.5;12;0;0;0.0;2019
3335;2018-06-18;0.0;915.9;7.4;16.0;10.3;6.0;84.0;51.0;8.0;3.5;2;0;0;0.0;2019
3336;2018-06-19;0.0;914.4;6.7;18.6;10.4;4.8;81.0;34.0;9.8;4.4;5;0;0;0.0;2019
3337;2018-06-20;0.0;912.7;8.1;21.3;12.2;6.7;80.8;35.0;7.5;2.8;1;0;0;0.0;2019
3338;2018-06-21;0.2;909.1;9.7;21.3;13.5;7.5;79.4;50.0;13.6;4.3;0;0;0;0.0;2019
3339;2018-06-22;12.4;908.2;12.3;18.4;13.6;8.8;92.0;73.0;8.0;2.2;0;0;0;0.0;2019
3340;2018-06-23;0.4;906.2;11.7;22.0;14.7;9.7;84.2;51.0;12.9;4.0;0;0;0;0.0;2019
3341;2018-06-24;6.2;907.1;10.6;14.5;11.4;6.5;95.3;80.0;8.1;2.3;1;0;0;0.0;2019
3342;2018-06-25;42.2;904.8;13.3;15.8;13.3;7.8;100.0;99.0;12.6;3.5;0;0;0;0.0;2019
